id,name,age,salary,city,score
680,Julia,40,57457,Bangalore,3.82
681,Grace,32,118586,Chennai,11.54
682,David,52,70669,Pune,54.85
683,Alice,18,78819,Bangalore,20.71
684,Ivan,22,77774,Mumbai,78.26
685,Frank,28,41541,Mumbai,21.87
686,Eve,37,44188,Hyderabad,0.83
687,Frank,30,79194,Pune,7.63
688,Charlie,21,82871,Kolkata,56.53
689,David,32,40344,Bangalore,25.67
690,David,21,49358,Bangalore,42.11
691,Alice,38,67524,Kolkata,27.78
692,Charlie,28,59581,Kolkata,99.21
693,Bob,37,34168,Bangalore,90.53
694,Ivan,40,61128,Kolkata,12.05
695,Bob,38,42255,Hyderabad,91.45
696,Ivan,38,106110,Bangalore,99.17
697,Frank,38,59017,Bangalore,82.8
698,Bob,38,41545,Kolkata,78.88
699,Bob,34,82295,Chennai,82.29
700,Julia,44,28899,Chennai,74.33
701,Eve,44,25872,Chennai,75.42
702,David,54,30204,Mumbai,82.49
703,Julia,44,36975,Hyderabad,66.05
704,Bob,39,27683,Pune,63.45
705,Grace,18,74787,Pune,56.14
706,Grace,51,119635,Mumbai,70.69
707,David,26,88937,Hyderabad,7.7
708,Grace,58,103265,Pune,64.26
709,Charlie,29,71403,Kolkata,44.74
710,Grace,53,97206,Delhi,48.48
711,Alice,42,34970,Bangalore,92.47
712,Grace,45,116700,Chennai,70.78
713,Grace,47,52409,Bangalore,8.87
714,Grace,18,20900,Delhi,94.61
715,Grace,35,116857,Mumbai,25.53
716,Eve,48,105920,Pune,92.28
717,Bob,28,22977,Pune,56.03
718,Julia,51,46375,Mumbai,79.41
719,Julia,22,50883,Hyderabad,50.2
720,Hana,39,23631,Mumbai,36.08
721,Hana,54,66537,Pune,19.91
722,Eve,38,86129,Kolkata,49.75
723,Grace,27,28203,Delhi,89.88
724,Grace,59,58979,Pune,82.42
725,Julia,23,36713,Bangalore,80.37
726,Eve,59,112006,Mumbai,87.6
727,Frank,19,60231,Delhi,58.67
728,David,49,43239,Hyderabad,95.74
729,Hana,31,51330,Hyderabad,25.95
730,David,57,30373,Pune,19.45
731,Bob,46,96500,Delhi,93.59
732,Hana,27,41074,Hyderabad,78.67
733,Bob,42,62874,Pune,28.99
734,Hana,53,62710,Kolkata,11.6
735,Frank,28,117492,Kolkata,61.9
736,Alice,50,29499,Delhi,78.95
737,Eve,28,40170,Chennai,96.49
738,Bob,21,43843,Mumbai,83.62
739,Ivan,27,27298,Hyderabad,28.12
740,Hana,40,54675,Pune,62.68
741,David,50,72458,Pune,3.33
742,Eve,59,115901,Pune,49.72
743,Grace,28,87608,Pune,96.94
744,Alice,59,97738,Chennai,29.07
745,Alice,39,78943,Pune,97.82
746,David,22,29150,Kolkata,99.01
747,Charlie,46,94997,Pune,97.3
748,Ivan,59,91135,Hyderabad,78.17
749,Hana,20,46334,Hyderabad,7.44
750,Ivan,36,85723,Hyderabad,65.94
751,Eve,39,33325,Chennai,45.02
752,Bob,45,97564,Bangalore,76.66
753,Alice,33,101473,Delhi,94.09
754,Frank,43,90176,Hyderabad,41.44
755,Charlie,41,106832,Bangalore,14.63
756,Frank,23,117905,Mumbai,73.59
757,Hana,59,69135,Mumbai,10.02
758,Bob,43,102739,Delhi,81.11
759,Charlie,54,65907,Mumbai,51.25
760,Hana,26,93466,Mumbai,72.23
761,Julia,40,104176,Delhi,94.23
762,Ivan,42,101029,Hyderabad,12.66
763,David,29,77976,Hyderabad,2.75
764,Eve,49,38264,Hyderabad,92.84
765,Alice,29,24967,Bangalore,23.33
766,Ivan,22,102644,Pune,97.18
767,Charlie,47,53741,Delhi,68.23
768,Alice,28,70444,Delhi,24.15
769,Ivan,44,53010,Mumbai,52.31
770,Alice,34,49395,Mumbai,96.01
771,Julia,34,49794,Bangalore,46.64
772,Eve,49,113412,Hyderabad,12.53
773,Charlie,50,102833,Chennai,63.0
774,David,41,70392,Pune,43.09
775,David,59,34133,Hyderabad,69.72
776,Charlie,18,90703,Pune,91.18
777,Julia,27,99874,Mumbai,49.88
778,Bob,26,117393,Mumbai,77.1
779,Grace,45,97969,Chennai,5.26
780,Julia,40,39822,Pune,48.98
781,Charlie,34,57903,Mumbai,68.46
782,Bob,20,46439,Mumbai,60.25
783,David,53,48608,Mumbai,14.58
784,Grace,29,31574,Delhi,28.03
785,Alice,54,39580,Hyderabad,79.14
786,Ivan,57,59706,Pune,56.35
787,Ivan,27,62978,Bangalore,92.45
788,Frank,54,95893,Pune,55.6
789,Bob,48,107669,Kolkata,79.25
790,Charlie,18,112168,Kolkata,39.89
791,Bob,33,33288,Hyderabad,64.14
792,Frank,23,80731,Chennai,68.44
793,Bob,23,77872,Pune,4.04
794,Charlie,49,65017,Delhi,78.21
795,Frank,24,33680,Mumbai,83.38
796,Frank,51,29043,Bangalore,91.48
797,Hana,32,102001,Pune,57.64
798,Bob,49,57467,Chennai,85.56
799,Alice,41,60125,Bangalore,35.37
800,Bob,52,29876,Hyderabad,50.15
801,Hana,32,115736,Hyderabad,35.27
802,Bob,51,25083,Chennai,48.7
803,Eve,30,81543,Kolkata,51.98
804,Bob,31,81602,Bangalore,5.24
805,Bob,33,70156,Delhi,60.85
806,Julia,20,91438,Mumbai,84.08
807,Ivan,52,40865,Chennai,40.84
808,Julia,35,21295,Bangalore,90.86
809,Frank,46,89442,Pune,73.33
810,Charlie,50,83557,Kolkata,68.67
811,Bob,32,106305,Chennai,89.01
812,Hana,50,92643,Mumbai,63.7
813,Hana,42,111455,Chennai,46.27
814,Frank,42,70785,Delhi,75.85
815,Hana,32,75168,Chennai,81.41
816,Bob,34,31825,Hyderabad,64.07
817,Hana,26,98700,Delhi,17.99
818,Bob,29,42161,Pune,15.66
819,Frank,44,20406,Delhi,97.7
820,Ivan,47,92911,Kolkata,89.15
821,Bob,24,34839,Chennai,78.61
822,Charlie,34,27244,Kolkata,6.96
823,Hana,27,24167,Mumbai,78.36
824,Bob,48,43419,Bangalore,37.64
825,Alice,32,53114,Chennai,19.32
826,Alice,55,30293,Chennai,40.88
827,Grace,44,76775,Kolkata,5.77
828,Hana,37,75123,Hyderabad,54.95
829,Hana,56,97159,Kolkata,1.69
830,David,57,72442,Bangalore,55.49
831,Charlie,53,67123,Kolkata,96.32
832,Alice,41,62367,Mumbai,19.25
833,David,21,113538,Hyderabad,14.78
834,David,21,85248,Mumbai,42.72
835,Charlie,51,27004,Delhi,19.69
836,Eve,28,43900,Chennai,8.81
837,Charlie,27,113080,Delhi,27.34
838,Charlie,25,58127,Hyderabad,23.96
839,Charlie,23,94845,Chennai,0.89
840,Hana,42,52749,Hyderabad,28.57
841,Eve,18,63390,Chennai,71.67
842,Ivan,45,25118,Mumbai,27.81
843,Ivan,21,32490,Delhi,16.15
844,Ivan,36,35669,Mumbai,60.28
845,Ivan,53,45522,Kolkata,72.64
846,David,32,102155,Kolkata,47.28
847,David,40,80279,Kolkata,59.16
848,Bob,19,73815,Bangalore,50.89
849,Ivan,58,92922,Chennai,25.21
850,Charlie,29,107173,Delhi,12.38
851,Eve,37,97203,Chennai,21.48
852,Hana,32,88868,Chennai,80.1
853,Charlie,47,76636,Mumbai,38.2
854,Alice,40,82856,Bangalore,24.38
855,Charlie,52,106102,Bangalore,11.42
856,Julia,43,45255,Chennai,29.63
857,Eve,28,77594,Hyderabad,24.54
858,Eve,35,37144,Bangalore,59.62
859,Grace,46,107251,Hyderabad,84.8
860,David,30,109199,Bangalore,8.9
861,Bob,59,109510,Bangalore,14.95
862,Charlie,26,83252,Pune,77.36
863,Hana,57,92297,Hyderabad,46.34
864,Grace,50,118205,Kolkata,58.67
865,Frank,25,94583,Kolkata,38.35
866,Frank,34,66864,Hyderabad,2.64
867,Grace,53,83125,Kolkata,79.56
868,David,32,118594,Chennai,57.35
869,Bob,29,55560,Kolkata,36.07
870,Charlie,51,114150,Delhi,81.0
871,Bob,18,20733,Kolkata,20.66
872,Alice,59,39986,Pune,12.52
873,David,23,25484,Delhi,35.18
874,Ivan,18,90106,Chennai,76.18
875,Hana,35,76459,Bangalore,41.11
876,Frank,43,116341,Delhi,97.91
877,Eve,54,54213,Mumbai,91.66
878,David,40,25184,Mumbai,98.87
879,Alice,43,54946,Pune,59.8
880,Grace,19,110500,Chennai,82.52
881,Alice,36,69533,Delhi,50.3
882,Charlie,55,55685,Chennai,8.38
883,Grace,37,42637,Kolkata,24.87
884,Alice,33,20622,Mumbai,1.8
885,Bob,35,99603,Delhi,63.95
886,Bob,53,20984,Pune,36.83
887,David,47,34628,Pune,78.7
888,Hana,35,94597,Delhi,64.83
889,Alice,33,99565,Pune,98.01
890,David,50,77087,Chennai,33.15
891,Bob,26,105584,Pune,68.24
892,Charlie,28,85175,Chennai,18.9
893,Ivan,52,50428,Bangalore,68.15
894,David,21,71297,Pune,91.52
895,Julia,37,89309,Delhi,99.29
896,Ivan,33,62091,Chennai,0.38
897,Bob,32,85276,Kolkata,7.33
898,Hana,38,86182,Kolkata,76.1
899,Frank,19,56187,Delhi,71.23
900,Eve,47,103343,Pune,70.84
901,Eve,44,49990,Delhi,49.7
902,Eve,40,109808,Hyderabad,81.36
903,Hana,20,102590,Kolkata,98.12
904,Frank,30,54300,Chennai,71.14
905,Julia,42,76497,Bangalore,78.39
906,Eve,20,22836,Bangalore,29.89
907,Grace,29,49867,Delhi,29.51
908,Eve,49,78448,Delhi,94.46
909,Alice,45,73955,Chennai,38.96
910,Ivan,25,98907,Kolkata,77.84
911,David,45,63380,Mumbai,22.64
912,Bob,33,62558,Chennai,41.8
913,Ivan,21,118847,Hyderabad,27.85
914,Eve,35,119316,Bangalore,31.37
915,Charlie,33,77975,Delhi,23.25
916,Grace,23,31129,Bangalore,69.49
917,Bob,43,31177,Bangalore,32.48
918,Grace,58,119897,Mumbai,96.61
919,David,18,57309,Pune,36.55
920,Hana,31,59087,Hyderabad,97.25
921,Charlie,57,28480,Bangalore,99.01
922,Eve,45,38238,Kolkata,78.19
923,Bob,26,33989,Delhi,29.42
924,Bob,44,39995,Mumbai,27.42
925,Charlie,39,82143,Hyderabad,9.37
926,Julia,35,101937,Mumbai,28.05
927,Eve,40,56156,Delhi,23.69
928,Hana,38,20160,Bangalore,62.4
929,Grace,58,57107,Mumbai,3.13
930,Hana,27,92670,Chennai,0.03
931,Grace,26,104388,Chennai,25.33
932,Julia,27,94116,Delhi,96.36
933,Alice,57,63410,Bangalore,86.71
934,Eve,18,44116,Delhi,70.09
935,David,18,41920,Hyderabad,0.44
936,Alice,41,83641,Bangalore,33.32
937,Julia,51,79910,Kolkata,23.16
938,Hana,59,43841,Mumbai,47.47
939,David,33,103889,Kolkata,66.27
940,Frank,41,47584,Pune,76.05
941,David,33,31509,Bangalore,57.96
942,Ivan,53,32776,Pune,36.55
943,Bob,56,77256,Delhi,52.77
944,Frank,45,112503,Chennai,67.65
945,Eve,29,119828,Mumbai,67.26
946,Charlie,49,22628,Pune,57.09
947,Eve,28,69671,Bangalore,79.34
948,Grace,22,21668,Mumbai,47.48
949,David,18,80682,Hyderabad,27.94
950,Julia,18,20139,Pune,95.6
951,Frank,22,101313,Hyderabad,82.8
952,Ivan,31,116849,Hyderabad,44.92
953,Ivan,20,63316,Bangalore,22.25
954,Grace,26,44721,Bangalore,19.42
955,Frank,40,41965,Delhi,89.58
956,Alice,40,44646,Pune,24.74
957,Frank,52,113283,Delhi,49.76
958,Eve,37,105125,Kolkata,74.55
959,David,42,25943,Mumbai,26.45
960,David,22,104195,Hyderabad,28.41
961,Ivan,56,49398,Mumbai,42.29
962,Eve,36,95374,Pune,49.11
963,Hana,44,33176,Pune,64.44
964,Grace,31,50869,Delhi,73.25
965,Bob,21,95829,Mumbai,74.62
966,Frank,26,37705,Bangalore,21.04
967,Grace,30,105262,Bangalore,6.02
968,Bob,24,86270,Bangalore,76.47
969,Alice,59,85933,Kolkata,11.31
970,Grace,27,90808,Bangalore,19.66
971,Frank,28,27157,Pune,62.41
972,Bob,56,25660,Bangalore,64.42
973,Charlie,48,44269,Mumbai,15.06
974,Ivan,25,82912,Delhi,50.23
975,Julia,44,114034,Pune,58.96
976,Julia,40,98081,Pune,46.42
977,Charlie,34,94110,Hyderabad,81.99
978,Julia,34,116066,Mumbai,63.85
979,Grace,26,73394,Kolkata,17.67
980,Frank,21,99345,Chennai,0.75
981,Alice,34,106535,Chennai,87.61
982,Frank,29,23115,Pune,28.45
983,Eve,48,48530,Pune,18.31
984,Ivan,19,40940,Mumbai,15.45
985,Grace,54,52834,Bangalore,48.44
986,Frank,47,115722,Pune,87.13
987,Hana,38,40258,Hyderabad,79.72
988,Ivan,48,83399,Kolkata,95.41
989,Alice,19,110480,Mumbai,69.03
990,Ivan,59,26860,Chennai,55.71
991,Julia,52,27554,Delhi,74.5
992,Julia,34,103345,Pune,46.29
993,Ivan,21,118206,Pune,5.83
994,Julia,28,49764,Pune,93.59
995,Frank,43,33158,Pune,23.1
996,Ivan,26,77190,Hyderabad,40.02
997,Julia,44,66689,Mumbai,28.03
998,David,25,40026,Mumbai,35.29
999,Eve,37,60212,Bangalore,59.12
1000,Julia,23,109405,Mumbai,18.15
1001,Julia,32,116194,Chennai,21.46
1002,David,27,113440,Hyderabad,82.94
1003,Charlie,25,35482,Hyderabad,7.77
1004,Bob,20,70926,Delhi,38.57
1005,Grace,19,110565,Delhi,76.98
1006,Alice,20,54345,Bangalore,36.03
1007,Eve,20,26552,Kolkata,42.21
1008,Julia,47,79765,Chennai,14.0
1009,David,44,81170,Hyderabad,76.18
1010,Grace,24,93998,Chennai,74.66
1011,Grace,48,25802,Hyderabad,66.15
1012,Eve,58,23802,Kolkata,53.54
1013,Ivan,18,101399,Mumbai,2.47
1014,Ivan,44,83453,Bangalore,38.06
1015,Charlie,38,106320,Kolkata,31.14
1016,Julia,28,37375,Pune,59.24
1017,Frank,45,55529,Chennai,25.42
1018,Charlie,57,57386,Delhi,58.59
1019,Bob,19,58800,Hyderabad,25.71
1020,Hana,46,43011,Bangalore,4.37
1021,Hana,31,111229,Kolkata,45.61
1022,Bob,52,60609,Bangalore,61.44
1023,Charlie,37,70424,Delhi,39.47
1024,Bob,56,59126,Chennai,70.47
1025,Frank,35,108123,Bangalore,69.2
1026,Frank,20,58784,Pune,84.44
1027,Alice,45,61373,Pune,65.51
1028,Charlie,34,55401,Pune,13.01
1029,Grace,58,65883,Mumbai,79.1
1030,Charlie,47,119864,Kolkata,16.68
1031,Ivan,21,21872,Pune,2.89
1032,Frank,52,66012,Kolkata,78.93
1033,Alice,38,92279,Bangalore,97.2
1034,Bob,27,34409,Mumbai,27.73
1035,Julia,38,105131,Hyderabad,22.96
1036,Grace,37,57928,Hyderabad,42.29
1037,Hana,53,39401,Delhi,73.17
1038,Alice,36,115890,Delhi,9.99
1039,Alice,39,53621,Kolkata,59.07
1040,Charlie,25,74222,Pune,52.1
1041,David,50,82676,Hyderabad,9.01
1042,David,19,67198,Kolkata,31.79
1043,Eve,46,68295,Hyderabad,16.92
1044,Eve,41,20502,Pune,19.9
1045,Alice,32,47755,Pune,91.15
1046,David,54,31440,Bangalore,73.22
1047,Hana,56,41542,Kolkata,5.38
1048,Alice,51,76828,Delhi,2.44
1049,Julia,50,113149,Chennai,88.18
1050,Hana,32,34613,Kolkata,50.28
1051,Hana,55,34279,Kolkata,64.57
1052,Julia,38,94452,Delhi,19.68
1053,Eve,49,51886,Delhi,58.86
1054,Alice,21,91061,Delhi,81.4
1055,Ivan,50,98313,Bangalore,62.5
1056,Ivan,31,83214,Delhi,49.66
1057,Julia,33,35707,Bangalore,49.07
1058,Hana,23,31536,Kolkata,16.76
1059,Frank,30,68717,Mumbai,25.32
1060,Ivan,30,24033,Kolkata,83.63
1061,Charlie,21,62847,Pune,25.87
1062,Frank,24,77581,Kolkata,93.53
1063,Julia,19,47172,Hyderabad,98.82
1064,Eve,29,71927,Hyderabad,90.57
1065,Grace,25,115255,Mumbai,91.37
1066,Alice,33,101290,Mumbai,4.88
1067,Julia,43,65261,Chennai,56.25
1068,Charlie,36,60499,Delhi,49.86
1069,Ivan,25,21400,Chennai,48.86
1070,Grace,30,93718,Pune,90.51
1071,Ivan,46,56050,Kolkata,25.85
1072,Grace,45,77347,Kolkata,89.28
1073,Julia,22,105844,Chennai,87.99
1074,Hana,59,45494,Chennai,61.88
1075,Bob,23,24474,Pune,81.42
1076,Bob,31,48626,Bangalore,44.47
1077,Bob,37,81418,Chennai,60.15
1078,Bob,56,51135,Chennai,66.61
1079,Charlie,24,56710,Bangalore,46.64
1080,Charlie,30,81391,Kolkata,29.75
1081,Julia,26,55604,Kolkata,78.14
1082,David,35,71543,Hyderabad,66.28
1083,Grace,35,51312,Kolkata,45.36
1084,Charlie,27,88375,Pune,32.29
1085,Ivan,48,102992,Mumbai,24.36
1086,Grace,34,39466,Pune,2.71
1087,Eve,35,117397,Delhi,3.81
1088,Grace,37,85853,Chennai,69.68
1089,Grace,55,70181,Delhi,2.62
1090,Hana,54,31681,Kolkata,27.44
1091,Ivan,45,41628,Kolkata,5.92
1092,Charlie,23,52897,Hyderabad,39.4
1093,Julia,23,21862,Hyderabad,35.56
1094,Grace,55,106049,Chennai,14.13
1095,David,44,27454,Pune,73.58
1096,Charlie,33,34915,Pune,81.18
1097,Ivan,20,51936,Hyderabad,10.4
1098,Grace,45,97827,Bangalore,31.11
1099,Ivan,36,109229,Mumbai,51.67
1100,Bob,54,41751,Delhi,41.33
1101,Hana,45,118430,Chennai,14.99
1102,Alice,58,33427,Mumbai,54.91
1103,Julia,47,57885,Hyderabad,45.37
1104,Hana,33,68239,Kolkata,21.88
1105,Frank,54,65323,Delhi,98.79
1106,Frank,21,84469,Mumbai,58.66
1107,Julia,47,85213,Hyderabad,71.44
1108,Bob,58,98585,Hyderabad,13.42
1109,Hana,57,48409,Chennai,76.39
1110,Alice,47,30109,Delhi,2.37
1111,David,54,116296,Delhi,65.35
1112,David,36,51307,Chennai,0.07
1113,David,22,77360,Delhi,54.58
1114,Frank,50,106375,Bangalore,53.16
1115,Ivan,31,99343,Delhi,85.34
1116,Julia,32,53469,Chennai,71.51
1117,Frank,30,68448,Kolkata,0.85
1118,Bob,37,87913,Bangalore,41.19
1119,Ivan,49,83170,Mumbai,71.15
1120,Frank,52,26174,Hyderabad,94.5
1121,David,28,59861,Bangalore,87.84
1122,Eve,43,37568,Mumbai,60.59
1123,Bob,57,29183,Bangalore,74.32
1124,Bob,34,66745,Delhi,31.61
1125,Eve,54,60079,Bangalore,93.35
1126,Alice,28,62550,Pune,92.38
1127,Ivan,34,98368,Delhi,30.61
1128,Frank,35,43109,Bangalore,90.27
1129,Grace,56,80919,Kolkata,24.55
1130,Grace,27,103916,Hyderabad,18.98
1131,Bob,20,114335,Delhi,44.65
1132,Frank,22,96762,Pune,30.55
1133,Hana,30,89115,Hyderabad,43.59
1134,Ivan,47,81714,Chennai,17.29
1135,Ivan,59,62143,Chennai,77.6
1136,Charlie,39,118430,Chennai,18.42
1137,Charlie,40,68420,Kolkata,98.93
1138,Alice,48,32706,Delhi,17.6
1139,Frank,22,94652,Mumbai,10.25
1140,Ivan,46,91220,Bangalore,51.99
1141,Grace,52,101003,Hyderabad,58.46
1142,Eve,26,115598,Kolkata,38.93
1143,David,47,103755,Pune,73.32
1144,Ivan,18,65997,Mumbai,16.01
1145,Alice,36,77040,Bangalore,99.28
1146,Ivan,43,83174,Hyderabad,10.41
1147,Ivan,43,86298,Pune,78.68
1148,Bob,54,63702,Kolkata,37.35
1149,Charlie,32,53372,Kolkata,98.81
1150,Hana,58,89886,Delhi,39.41
1151,Alice,45,105731,Mumbai,24.24
1152,Grace,44,104016,Pune,67.3
1153,Julia,33,89176,Hyderabad,45.82
1154,Ivan,43,30555,Chennai,82.04
1155,Julia,59,84964,Kolkata,70.56
1156,Bob,36,75337,Mumbai,55.46
1157,Ivan,58,72455,Mumbai,55.36
1158,Ivan,29,42960,Kolkata,86.15
1159,Eve,25,63121,Chennai,4.44
1160,Frank,36,104346,Delhi,12.33
1161,Alice,20,99970,Hyderabad,24.42
1162,Alice,51,117498,Pune,71.22
1163,Eve,45,41059,Hyderabad,46.37
1164,Bob,54,62246,Kolkata,95.32
1165,Grace,46,65411,Bangalore,23.05
1166,Hana,41,51296,Chennai,48.97
1167,Bob,26,42328,Kolkata,87.94
1168,Grace,24,27913,Kolkata,24.37
1169,Ivan,54,48594,Chennai,21.92
1170,Ivan,45,44830,Chennai,55.6
1171,David,46,97153,Mumbai,74.98
1172,Grace,48,77375,Bangalore,62.46
1173,Hana,42,83497,Bangalore,14.54
1174,Eve,51,39603,Hyderabad,1.0
1175,Alice,52,101468,Pune,10.13
1176,Charlie,59,93540,Delhi,6.34
1177,David,25,41946,Kolkata,96.37
1178,Charlie,39,44447,Delhi,47.78
1179,Grace,27,111143,Mumbai,80.79
1180,Frank,42,103338,Hyderabad,70.6
1181,Eve,25,39530,Pune,6.75
1182,Julia,20,86532,Chennai,16.22
1183,David,40,31265,Kolkata,84.6
1184,Frank,42,81487,Delhi,87.8
1185,Eve,58,55149,Hyderabad,72.25
1186,Bob,54,57131,Chennai,82.52
1187,Alice,20,107340,Chennai,8.1
1188,Ivan,22,24224,Chennai,96.27
1189,Charlie,50,45567,Pune,29.41
1190,Hana,28,76205,Hyderabad,12.76
1191,David,32,115024,Pune,18.94
1192,Alice,24,65160,Mumbai,15.82
1193,Ivan,20,36287,Kolkata,96.36
1194,Alice,31,29645,Pune,73.49
1195,Hana,59,113387,Kolkata,61.46
1196,Eve,27,54167,Bangalore,10.23
1197,Bob,31,75451,Mumbai,93.19
1198,Hana,36,114844,Kolkata,96.21
1199,David,31,41714,Bangalore,61.52
1200,Frank,47,82457,Delhi,29.87
1201,Frank,28,109504,Chennai,92.88
1202,Ivan,30,29077,Hyderabad,64.55
1203,Frank,22,57397,Delhi,36.25
1204,Grace,58,45292,Delhi,69.28
1205,Ivan,25,92665,Pune,44.05
1206,Eve,28,94750,Bangalore,58.39
1207,Hana,45,101902,Mumbai,72.93
1208,Ivan,35,76105,Delhi,67.87
1209,Charlie,39,63408,Bangalore,19.51
1210,Julia,35,97539,Bangalore,5.67
1211,Ivan,22,67907,Chennai,5.2
1212,Frank,49,81124,Mumbai,78.88
1213,Hana,49,62699,Pune,83.99
1214,Charlie,56,55096,Kolkata,80.35
1215,Ivan,18,79006,Delhi,73.82
1216,Frank,36,81911,Bangalore,62.39
1217,Charlie,46,95771,Kolkata,37.68
1218,David,41,107199,Kolkata,74.07
1219,Grace,43,101074,Mumbai,84.15
1220,Julia,34,103865,Kolkata,24.68
1221,Julia,23,60440,Hyderabad,57.38
1222,David,41,52074,Hyderabad,73.36
1223,Bob,59,74459,Mumbai,77.03
1224,Hana,38,97027,Pune,81.85
1225,Julia,22,57863,Pune,61.4
1226,Frank,22,70508,Hyderabad,73.76
1227,David,55,117936,Chennai,68.54
1228,Alice,53,117777,Bangalore,62.54
1229,Eve,23,22054,Delhi,18.5
1230,David,53,36850,Mumbai,45.31
1231,Frank,39,31343,Chennai,42.83
1232,Frank,52,113326,Hyderabad,41.4
1233,Julia,26,25799,Pune,48.7
1234,David,20,76140,Pune,22.79
1235,Alice,47,37558,Kolkata,1.22
1236,Alice,58,83997,Bangalore,62.57
1237,Hana,44,108711,Hyderabad,81.09
1238,Bob,55,84118,Bangalore,30.98
1239,Alice,51,102027,Bangalore,96.26
1240,Eve,32,86823,Mumbai,75.46
1241,Julia,31,118844,Bangalore,32.69
1242,Charlie,48,23818,Delhi,4.13
1243,David,18,83295,Pune,99.34
1244,Grace,19,79094,Pune,32.53
1245,Julia,59,70789,Mumbai,82.23
1246,Alice,29,61556,Pune,60.58
1247,Julia,18,29801,Pune,34.92
1248,David,23,39926,Kolkata,81.38
1249,Julia,18,54089,Mumbai,79.84
1250,Frank,46,96192,Delhi,46.66
1251,Julia,55,48987,Mumbai,78.1
1252,Charlie,58,117908,Kolkata,18.36
1253,Julia,55,96764,Chennai,14.68
1254,Grace,52,38858,Chennai,79.54
1255,Frank,59,102575,Delhi,50.99
1256,Grace,25,86885,Mumbai,94.48
1257,Hana,25,54525,Hyderabad,67.18
1258,Grace,26,45595,Mumbai,78.48
1259,Charlie,40,33995,Chennai,6.07
1260,Ivan,20,109933,Delhi,60.97
1261,Frank,30,55884,Chennai,40.13
1262,Grace,35,78762,Hyderabad,74.34
1263,David,44,61720,Bangalore,1.09
1264,Hana,31,52908,Bangalore,40.18
1265,Ivan,38,94643,Delhi,63.32
1266,Julia,43,77703,Kolkata,42.29
1267,Charlie,44,36085,Kolkata,79.49
1268,Julia,24,75469,Pune,39.29
1269,Frank,55,79741,Hyderabad,7.34
1270,Alice,43,84899,Bangalore,77.64
1271,Hana,47,96408,Chennai,47.71
1272,Julia,58,69458,Delhi,65.55
1273,David,18,31721,Mumbai,33.11
1274,Eve,42,34057,Delhi,63.76
1275,Bob,29,38479,Bangalore,38.89
1276,Julia,30,59106,Hyderabad,21.29
1277,David,27,103272,Kolkata,74.15
1278,Bob,19,115303,Pune,12.67
1279,Julia,35,71391,Kolkata,31.43
1280,Bob,55,24493,Kolkata,84.19
1281,Frank,47,34301,Mumbai,93.87
1282,David,40,35395,Pune,2.03
1283,Grace,28,118807,Bangalore,17.66
1284,David,57,86551,Bangalore,58.73
1285,Hana,37,90314,Bangalore,44.66
1286,David,33,33298,Kolkata,35.51
1287,Eve,55,45620,Bangalore,40.2
1288,David,35,91847,Chennai,7.66
1289,David,23,47424,Delhi,58.83
1290,Eve,59,108762,Chennai,80.66
1291,Alice,20,49192,Hyderabad,28.84
1292,Bob,43,27495,Pune,73.06
1293,Charlie,58,22177,Delhi,61.85
1294,Frank,27,116280,Chennai,27.42
1295,Grace,51,89755,Delhi,98.91
1296,David,54,67822,Delhi,76.08
1297,Hana,34,86495,Hyderabad,1.33
1298,Ivan,22,33551,Bangalore,90.49
1299,Alice,19,119514,Pune,48.84
1300,Bob,21,55912,Bangalore,77.11
1301,Hana,42,108076,Mumbai,10.53
1302,Hana,36,60083,Delhi,51.41
1303,Hana,28,89671,Hyderabad,86.24
1304,Grace,51,93464,Mumbai,59.41
1305,Bob,57,72895,Chennai,42.94
1306,Eve,19,37728,Bangalore,34.39
1307,Ivan,21,95756,Mumbai,75.13
1308,David,41,119263,Chennai,11.27
1309,Grace,38,116788,Kolkata,96.87
1310,David,19,30635,Chennai,17.68
1311,Charlie,22,85681,Hyderabad,1.86
1312,Hana,28,52482,Pune,51.88
1313,Ivan,24,87244,Hyderabad,10.45
1314,Charlie,25,37021,Bangalore,42.47
1315,Alice,36,50280,Delhi,72.96
1316,Ivan,19,41030,Hyderabad,62.75
1317,Ivan,41,33083,Kolkata,19.44
1318,Grace,55,46042,Bangalore,22.54
1319,Eve,41,75856,Bangalore,40.67
1320,Frank,21,61149,Pune,47.43
1321,Frank,46,85114,Delhi,72.25
1322,Grace,28,54080,Chennai,70.29
1323,Julia,39,46847,Delhi,26.4
1324,Charlie,38,39873,Pune,99.68
1325,Charlie,29,92022,Pune,19.03
1326,Hana,50,93722,Kolkata,71.67
1327,Bob,54,55696,Hyderabad,86.46
1328,Eve,24,55974,Bangalore,27.66
1329,Julia,43,113266,Delhi,90.18
1330,David,35,67535,Pune,82.15
1331,Grace,41,117825,Chennai,55.16
1332,Bob,52,98314,Kolkata,65.19
1333,David,18,78770,Mumbai,53.37
1334,Grace,24,96385,Hyderabad,33.83
1335,Ivan,20,57474,Mumbai,67.97
1336,Bob,51,62992,Hyderabad,82.33
1337,Bob,27,112595,Bangalore,22.95
1338,Charlie,28,22301,Delhi,13.45
1339,Bob,37,65657,Chennai,30.63
1340,Eve,42,56217,Mumbai,49.94
1341,Charlie,26,44501,Delhi,47.5
1342,Bob,38,50940,Bangalore,83.22
